date,year,month,day_of_year,weekday,day_name,day_type,activity_type,floor_area_m2,volume_m3,operating_hours,occupancy_factor,lighting_schedule_factor,equipment_schedule_factor,fan_schedule_factor,pump_schedule_factor,heating_setpoint_c,cooling_setpoint_c,heating_mode_weight,cooling_mode_weight,shoulder_mode_weight,seasonal_energy_proxy_factor,source
2020-04-19,2020,4,110,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-04-20,2020,4,111,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-04-21,2020,4,112,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-04-22,2020,4,113,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-04-23,2020,4,114,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-04-24,2020,4,115,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-04-25,2020,4,116,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-04-26,2020,4,117,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-04-27,2020,4,118,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-04-28,2020,4,119,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-04-29,2020,4,120,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-04-30,2020,4,121,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-05-01,2020,5,122,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-05-02,2020,5,123,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-05-03,2020,5,124,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-05-04,2020,5,125,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-05-05,2020,5,126,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-05-06,2020,5,127,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-05-07,2020,5,128,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-05-08,2020,5,129,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-05-09,2020,5,130,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-05-10,2020,5,131,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-05-11,2020,5,132,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-05-12,2020,5,133,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-05-13,2020,5,134,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-05-14,2020,5,135,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-05-15,2020,5,136,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-05-16,2020,5,137,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-05-17,2020,5,138,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-05-18,2020,5,139,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-05-19,2020,5,140,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-05-20,2020,5,141,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-05-21,2020,5,142,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-05-22,2020,5,143,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-05-23,2020,5,144,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-05-24,2020,5,145,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-05-25,2020,5,146,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-05-26,2020,5,147,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-05-27,2020,5,148,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-05-28,2020,5,149,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-05-29,2020,5,150,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-05-30,2020,5,151,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-05-31,2020,5,152,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-06-01,2020,6,153,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-06-02,2020,6,154,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-06-03,2020,6,155,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-06-04,2020,6,156,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-06-05,2020,6,157,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.2024,0.322,0.4018,0.1605,0.1472,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-06-06,2020,6,158,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.2024,0.322,0.4018,0.1605,0.1472,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-06-07,2020,6,159,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-06-08,2020,6,160,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-06-09,2020,6,161,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-06-10,2020,6,162,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-06-11,2020,6,163,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-06-12,2020,6,164,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.2024,0.322,0.4018,0.1605,0.1472,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-06-13,2020,6,165,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.2024,0.322,0.4018,0.1605,0.1472,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-06-14,2020,6,166,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-06-15,2020,6,167,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-06-16,2020,6,168,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-06-17,2020,6,169,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-06-18,2020,6,170,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-06-19,2020,6,171,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.2024,0.322,0.4018,0.1605,0.1472,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-06-20,2020,6,172,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.2024,0.322,0.4018,0.1605,0.1472,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-06-21,2020,6,173,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-06-22,2020,6,174,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-06-23,2020,6,175,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-06-24,2020,6,176,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-06-25,2020,6,177,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-06-26,2020,6,178,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.2024,0.322,0.4018,0.1605,0.1472,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-06-27,2020,6,179,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.2024,0.322,0.4018,0.1605,0.1472,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-06-28,2020,6,180,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-06-29,2020,6,181,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-06-30,2020,6,182,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-07-01,2020,7,183,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.72,0.762,0.79,0.818,0.804,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-07-02,2020,7,184,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.72,0.762,0.79,0.818,0.804,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-07-03,2020,7,185,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.1584,0.2846,0.3688,0.151,0.137,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-07-04,2020,7,186,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.1584,0.2846,0.3688,0.151,0.137,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-07-05,2020,7,187,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.72,0.762,0.79,0.818,0.804,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-07-06,2020,7,188,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.72,0.762,0.79,0.818,0.804,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-07-07,2020,7,189,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.72,0.762,0.79,0.818,0.804,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-07-08,2020,7,190,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.72,0.762,0.79,0.818,0.804,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2020-07-09,2020,7,191,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.72,0.762,0.79,0.818,0.804,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
